94.078	43.13	0.33204	0.80841	5.2341	27.281	5.6426	32.928
140.98	57.442	-0.19906	-0.50653	13.015	42.233	3.3675	10.693
80.992	34.289	0.71762	4.0012	2.6639	17.381	8.1232	76.33
97.914	42.031	0.37033	0.5941	1.5301	16.102	11.757	146.98
125.13	42.584	0.26677	0.88061	2.4682	20.539	8.8759	81.352
84.039	38.944	0.66801	1.5861	1.7935	13.495	11.434	161.91
143.9	48.167	-0.20184	-0.10072	3.8261	26.258	7.1933	52.729
81.93	34.518	0.82935	3.8875	3.3495	20.129	8.3045	79.765
90.969	41.608	0.72947	1.2116	1.898	14.793	10.419	128.75
117.58	40.393	0.45053	0.70573	1.1254	13.363	14.423	232.31
91.875	48.02	0.70085	0.72824	1.6045	12.487	11.531	174.19
121.53	45.344	0.10267	0.50663	2.7918	18.849	8.4394	82.854
108.41	47.315	0.035391	-0.32632	1.7174	13.853	10.975	143.77
86.563	38.672	0.58064	2.5916	5.99	29.648	5.3258	28.945
112.41	45.631	0.30183	0.68037	1.7508	16.928	11.575	143.41
18.117	29.298	6.4467	44.602	50.108	66.322	1.4564	1.3352
89.758	46.554	0.64535	0.76841	2.0677	13.481	9.7445	129.34
126.4	60.418	0.048077	-0.81489	66.548	85.323	0.7507	-1.0372
162.48	43.379	-0.49595	0.60808	3.5385	25.015	7.5357	58.075
132.2	49.372	0.068984	-0.1889	2.0853	13.081	10.592	151.68
99.492	41.255	0.33932	0.87442	4.8462	29.471	6.4777	42.363
107.63	44.384	0.2517	0.43009	2.9306	16.7	8.0011	79.885
124.71	48.148	-0.2486	0.15699	1.6931	11.853	13.279	232.59
134.02	51.902	-0.21446	0.021349	2.7283	15.632	8.4229	90.242
131.81	54.107	-0.14885	-0.31154	1.9348	14.056	10.133	127.62
105.1	52.526	0.36918	-0.096196	3.4975	22.6	7.5555	61.203
117.38	58.531	0.22076	-0.32197	1.7517	16.841	11.437	139.62
135.62	50.71	0.11867	-0.25104	1.4799	16.031	11.539	139.28
44.867	45.693	2.8887	8.8107	176.12	59.738	-1.7854	2.9409
26.922	34.511	4.7098	24.247	183.62	79.933	-1.3266	0.34671
120.14	50.203	-0.04911	-0.47072	3.597	23.634	7.1043	52.696
130.24	50.41	-0.0019295	-0.27417	4.1296	25.404	6.7921	47.838
133.48	46.466	-0.22636	0.22454	2.0844	12.555	10.481	159.08
101.59	43.595	0.24599	0.8754	2.7023	21.477	8.6342	77.307
120.81	45.162	0.45128	0.31494	2.4599	19.136	9.0731	90.116
146.18	44.67	-0.23002	0.2595	1.7299	11.707	12.088	206.97
131.91	53.77	0.21925	-0.18883	2.6998	14.731	8.337	97.532
93.203	39.424	0.60777	1.6596	1.6714	15.256	11.911	163.41
107.41	58.505	0.10029	-0.90006	18.459	53.857	2.7942	6.3618
104.8	47.792	0.32869	0.083438	0.76338	10.082	18.493	401.3
94.758	39.527	0.78577	1.4374	2.2759	15.656	9.991	122.04
104.06	37.479	0.3813	1.4018	1.7032	13.609	11.709	166
128.66	55.2	-0.0073363	-0.83577	3.5786	19.695	7.1379	59.251
99.422	48.408	0.66863	0.85164	2.1254	11.477	11.541	207.63
133.16	52.982	-0.13238	-0.49394	27.844	66.771	2.141	2.8985
130.48	45.633	0.14151	0.23117	2.9724	18.309	7.5325	66.008
97.563	35.16	0.43821	2.1421	2.9398	19.078	8.4972	81.18
151.13	44.283	0.12932	0.46862	2.255	19.495	9.3157	90.505
84.273	38.4	0.66258	1.7784	2.9841	16.69	8.4076	86.913
133.37	56.545	0.032099	-0.48122	2.7575	18.039	9.1916	99.693
119.03	44.552	-0.069694	0.45604	2.1187	17.949	9.8774	106.91
108.3	40.864	0.50206	1.0976	2.6229	17.52	8.7368	88.017
134.89	55.078	-0.13976	-0.62862	3.2843	17.982	8.3476	88.108
106.8	43.121	0.43899	0.86492	2.9181	17.466	8.0431	78.426
124	52.45	-0.043735	-0.23906	10.346	36.762	3.7167	13.099
150.88	44.864	-0.16466	0.24253	3.6873	21.954	6.9024	50.868
137.68	45.135	-0.073953	0.37126	9.2132	37.352	4.0956	15.813
117.41	47.057	0.034992	0.23253	3.3629	21.079	7.7213	65.538
110.7	42.29	-0.017401	0.70146	1.1672	15.168	13.766	194.64
97.773	47.582	0.40892	0.21622	2.143	13.633	9.59	125.45
125.56	43.895	0.0080133	0.72888	5.4883	28.212	5.6304	32.992
48.242	36.492	2.9356	10.889	41.504	62.898	1.4725	1.3053
129.14	49.999	0.16577	-0.095273	1.6229	15.943	10.91	128.81
125.44	55.183	0.016504	-0.51012	2.0268	16.523	9.7493	106.19
82.883	39.131	0.7794	2.2055	0.98829	13.813	15.175	240.03
114.6	46.069	0.27595	-0.23237	5.7901	27.095	5.5141	32.899
93.602	34.552	0.70307	3.0388	2.194	18.768	9.1996	88.64
107.02	45.36	0.15475	-0.15607	1.0953	10.386	15.932	327.77
144.75	42.043	-0.080528	0.64658	2.0694	14.355	11.055	150.66
83.969	32.787	0.97296	4.9405	1.6388	11.935	12.157	199.32
128.34	50.204	0.095738	-0.065941	2.4314	14.253	8.8754	107.31
101.33	46.099	0.1553	-0.31755	17.232	51.209	2.8771	6.8909
131.87	53.766	0.026372	-0.11223	3.8729	19.113	7.3071	65.203
123.3	41.967	0.53749	0.72711	3.4941	19.026	7.4387	66.31
119.78	47.941	0.10418	-0.051149	1.8955	16.878	10.088	110.63
105.04	53.31	0.46031	-0.13685	2.056	12.943	10.479	152.84
142	48.801	-0.21052	0.043319	10.485	39.573	3.8077	13.665
123.5	47.786	0.035054	0.2029	6.0276	27.803	5.436	31.263
126.1	52.567	0.21622	-0.34758	23.096	53.595	2.2964	4.1836
133.05	51.122	-0.14559	-0.32525	1.1906	13.384	13.872	214.8
123.82	55.164	0.016799	-0.92821	4.0761	22.256	6.7177	50.203
80.336	37.698	0.71338	2.3349	1.5778	12.4	11.762	180
126.33	46.71	0.21917	-0.18229	2.0911	13.425	11.045	161.63
115.47	36.598	0.33434	1.0882	1.0694	10.462	15.388	312.79
128.63	52.943	-0.034208	-0.38572	3.6656	22.738	7.0466	54.178
110.07	37.874	0.0024345	1.4715	2.8763	16.416	7.5268	72
116.23	52.57	0.17403	-0.32062	2.9682	20.395	7.8412	66.651
110.2	54.475	0.48979	-0.031921	19.28	56.002	2.8755	6.8619
135.92	52.867	0.00050506	-0.13267	0.95652	10.097	16.783	360.56
135.3	46.054	-0.097731	0.10673	2.8721	17.508	8.7896	93.433
122.52	48.039	0.062231	0.029536	1.5468	13.079	11.281	159.93
112.24	49.46	0.059587	-0.28067	2.0518	16.101	10.463	128.72
127.95	46.874	0.22468	0.21037	15.509	49.373	3.2876	9.6656
123.11	51.618	-0.18117	-0.28803	1.6948	16.058	11.609	148.63
153.52	44.327	-0.23093	0.3236	2.5811	15.452	8.558	94.235
123.17	46.183	0.11926	0.52615	0.98829	11.321	14.763	261.59
111.22	44.396	0.32525	0.46806	2.3813	14.421	9.3978	115.83
92.172	36.283	0.41162	2.1993	0.38712	8.5254	25.463	703.26
125.66	39.848	0.16656	0.58032	0.72993	10.695	17.634	349.95
101.96	42.812	0.56768	0.96724	1.4064	11.698	13.327	224.95
142.88	51.303	-0.057294	-0.23596	9.7115	39.507	4.1994	16.956
113.25	53.964	0.47226	-0.21456	2.0669	16.592	9.5391	101.28
129.77	51.477	0.024982	-0.32353	11.579	42.497	3.6162	11.857
116.85	41.366	0.38876	1.1164	3.2726	18.129	7.2402	63.006
106.02	53.361	0.29614	-0.37482	2.5861	14.732	8.5837	99.325
105.16	42.653	0.36236	0.57388	26.075	61.911	2.2041	3.3761
104.33	41.708	0.48135	1.7481	6.1129	31.839	5.5938	31.256
126.91	51.518	-0.081308	-0.035836	12.851	43.923	3.475	11.073
83.531	42.522	0.58176	1.2308	3.4281	17.796	7.0504	61.663
109.34	50.302	0.20691	0.053811	2.4398	16.739	9.6486	109.19
11.82	37.258	5.3405	28.656	146.73	75.399	-0.29078	-1.2193
122.87	52.693	0.024784	-0.020268	1.5125	15.167	12.242	168.28
114.41	43.916	0.056368	0.57634	3.4089	19.689	7.1481	58.759
87.438	35.863	0.75286	2.5497	1.9498	13.203	10.372	143.27
119.16	47.392	0.080219	-0.20742	3.1037	23.053	7.9841	66.297
109.66	46.188	0.2826	0.37324	4.347	26.751	6.7497	47.031
121.53	51.534	0.077641	-0.29911	2.7926	20.521	8.0343	68.047
124.23	44.603	0.13229	0.23517	2.4557	15.092	8.7187	97.679
124.18	42.747	-0.033553	0.14317	1.0928	11.302	14.78	265.46
114.96	55.096	-0.045372	-0.51368	3.2809	17.278	7.2944	67.421
117.98	46.72	0.28656	0.22763	8.6112	34.768	4.2791	18.126
59.43	45.393	2.1759	5.66	16.459	47.319	3.0845	8.9403
117.91	44.925	0.44093	0.31289	11.503	40.278	3.5697	11.963
160.51	37.887	-0.49536	1.5623	4.2776	21.445	6.3981	46.732
142.41	54.359	-0.23344	-0.39353	1.9657	11.392	11.969	216.81
104.75	50.361	0.19041	-0.21329	2.3119	18.016	9.9346	111.35
132.63	40.62	0.12149	0.60019	2.2893	14.804	9.2379	108.47
123.16	56.189	0.3055	-0.41261	1.3202	12.717	13.791	223.76
88.25	39.046	0.57152	1.4705	4.6505	25.67	6.2179	40.987
70.672	38.185	0.75477	2.6497	4.408	22.745	6.0913	40.973
128.37	65.732	0.17201	-0.98643	6.7968	34.074	5.1306	25.619
87.18	33.275	0.83232	4.0786	6.041	26.807	4.997	26.634
125.64	47.632	-0.06205	0.062924	2.791	16.728	7.7313	74.105
94.023	38.207	0.48786	1.3121	1.6104	13.733	11.248	150.2
137.27	50.415	-0.008051	-0.37538	1.6321	15.217	10.609	125.04
128.23	51.861	0.12516	-0.47682	1.7274	13.047	11.284	162.08
114.84	53.542	0.27524	-0.28214	6.6212	33.465	5.278	27.273
88.438	37.812	0.68922	2.0353	2.4156	18.028	8.8286	86.8
131.6	37.531	0.32146	1.1345	9.8102	35.193	3.6427	12.508
116.66	35.453	0.27595	1.5447	1.6212	12.852	11.141	160.91
138.34	52.882	-0.10617	-0.26027	2.8746	16.794	8.8215	96.791
107.51	45.575	0.37771	0.61466	1.4691	14.843	11.93	156.22
115.13	53.535	0.33589	-0.12558	4.6346	24.659	6.5633	46.831
116.57	46.768	0.35504	-0.015581	3.7007	20.662	7.5108	65.932
129.54	49.299	0.045527	-0.30617	2.3704	20.103	9.2925	90.725
118.73	40.555	0.32034	0.8912	3.7216	23.107	7.1534	55.738
136.88	52.603	-0.23723	-0.30604	2.0518	17.385	10.633	123
146.03	42.864	-0.061671	0.60288	4.0209	22.59	6.5983	47.597
87.492	48.589	1.0879	1.2261	13.481	42.158	3.0528	8.1646
130	43.191	0.15145	-0.023296	1.6254	14.089	12.235	177.12
120.87	51.952	0.30589	0.036701	1.7918	14.598	12.007	167.63
93.25	34.99	0.78398	3.0377	2.0677	17.136	9.4226	96.805
81.117	34.883	0.7609	3.6608	2.7333	16.799	8.0877	78.764
139.24	43.604	-0.026739	0.15167	19.83	49.135	2.398	4.7019
113.56	49.292	-0.089233	-0.37808	1.9005	14.449	9.9278	120.29
123.44	52.229	-0.1771	-0.44383	10.773	40.108	3.9221	14.916
127.38	50.306	0.16417	-0.42252	4.1329	21.855	6.9765	56.732
108.85	40.798	0.33675	1.0831	1.6538	16.182	11.782	152.58
113.34	54.049	0.24128	-0.31443	2.7149	16.052	8.5709	92.521
136.02	48.14	-0.26132	0.095926	1.852	13.134	11.379	165.01
99.914	42.729	0.27313	1.4372	1.8135	13.58	10.157	133.13
99.289	47.391	0.702	1.0422	1.6271	14.68	10.991	139.55
127.19	46.436	-0.2618	0.28215	3.0736	17.183	8.0194	78.352
128.43	57.056	0.024647	-0.60884	2.0184	17.542	10.017	107.66
123.04	52.974	0.12367	-0.42399	27.004	68.756	2.3022	3.5794
100.35	50.185	0.35117	0.20171	1.1798	12.747	13.348	205.73
20.352	25.772	7.0246	56.113	70.513	65.472	1.102	0.78206
103.42	39.472	0.0014191	1.1433	2.0017	12.487	11.046	172.08
129.7	51.83	0.20488	-0.37532	4.7667	23.688	5.9105	38.731
117.71	54.548	0.21756	-0.033716	1.4047	13.867	12.268	173.59
140.28	55.972	-0.092818	-0.63851	5.8043	33.012	6.0167	35.389
99.203	58.717	0.68598	-0.38213	1.199	16.697	14.035	195.55
142.77	47.316	-0.25018	0.1893	7.4398	32.071	4.7671	22.799
129.31	43.321	0.1129	0.44428	9.6162	34.32	3.8315	14.837
96.281	40.434	0.51818	1.5845	2.041	12.957	10.758	155.21
107.33	39.147	0.4746	0.93194	1.8261	16.098	10.436	121.47
137.08	52.72	-0.22936	-0.11341	3.0711	19.509	7.6725	65.99
142.82	39.851	-0.075277	0.75131	2.2943	13.835	9.196	117.02
128.29	47.77	0.16422	-0.051748	4.6513	26.967	6.1644	38.748
130.8	45.936	-0.021223	-0.11859	3.8938	19.922	6.8955	55.961
112.25	49.337	0.14319	-0.06839	3.694	20.177	7.2223	60.783
115.15	51.383	0.082812	-0.56928	1.6488	11.335	12.674	229.54
104.5	46.781	0.61051	0.66568	1.959	13.704	10.429	139.67
135.08	48.687	0.11336	-0.14773	2.3545	17.244	9.2914	100.29
125.68	48.038	0.014871	-0.043867	5.9147	27.298	5.1904	29.334
119.2	51.928	0.047141	-0.68654	9.6279	38.893	4.0721	15.599
105.5	41.842	0.41715	0.86009	2.0828	19.142	10.147	107.62
116.63	52.408	0.11932	-0.14756	3.7475	20.401	6.6105	49.709
128.82	42.981	-0.25158	0.43092	2.4247	14.262	9.2246	114.01
98.391	38.091	0.18185	1.3284	2.6463	15.262	8.3226	90.984
109.34	32.772	0.27544	2.68	3.2542	21.395	7.8024	65.061
122.42	42.55	0.19681	0.27201	2.2166	13.98	9.5181	120.52
94.211	37.2	0.47358	1.9199	2.7408	21.108	8.835	80.835
128.7	61.485	-0.021452	-0.64566	0.89381	11.439	15.336	269.57
110.3	40.893	0.062789	0.46245	4.3955	23.004	6.87	53.538
101.2	40.439	0.43634	1.0433	2.7383	18.786	8.465	82.995
78.578	35.774	0.89044	3.4638	1.9523	13.994	10.253	132.54
131.83	56.346	-0.036378	-0.52255	4.9565	26.15	5.7111	34.029
133.31	59.119	-0.085394	-0.74953	2.5293	21.704	8.9424	81.853
131.27	50.455	0.024921	0.19592	1.4967	15.696	11.972	156.13
117.24	44.906	0.18712	0.25045	1.7592	12.032	12.143	198.91
112.37	52.949	0.087103	-0.16098	4.6279	21.416	5.7976	40.056
110.1	48.709	0.51868	0.34343	1.0652	12.334	14.141	230.39
121.01	36.527	0.14705	1.1741	2.8905	19.475	8.1984	76.729
135.47	47.367	0.11135	-0.055069	4.2124	25.058	6.8544	49.37
104.58	54.359	0.2523	-0.31944	3.5326	18.517	7.1701	63.899
110.95	41.324	0.2364	0.67885	1.4983	13.392	11.797	165.37
124.18	40.254	0.16657	0.60817	6.1781	26.552	4.8489	25.649
116.55	46.542	0.18442	0.46001	1.9908	14.366	11.586	168.19
95.625	37.744	0.74827	1.9053	1.7383	12.707	11.439	170.92
107.01	46.764	0.36462	0.12816	2.602	20.595	8.6353	77.808
118.57	46.547	0.030306	-0.058225	4.8462	25.816	6.2909	42.02
123.55	47.794	0.091175	-0.19121	3.7801	23.405	7.2524	56.824
137.22	45.391	0.034985	0.13441	3.204	17.178	7.4946	74.003
93.773	41.883	0.3714	1.2912	1.4824	12.959	12.243	180.16
73.633	35.461	1.1536	4.1611	2.0995	13.057	10.014	140.89
93.43	39.883	0.60206	1.5185	2.4758	14.147	8.7706	107.97
131.63	44.112	0.10891	0.23988	33.889	70.398	1.6895	1.0318
136.09	48.512	-0.1351	0.43007	1.7584	15.986	11.567	148.92
76.523	34.087	2.0243	8.1318	7.9833	36.657	4.8889	23.675
67.664	32.562	2.028	8.0983	8.2667	34.839	4.7934	24.032
123.64	47.276	-0.17872	0.01718	2.1998	18.147	9.8173	106.35
145.44	47.018	-0.11786	-0.15439	13.314	45.377	3.3897	10.355
117.66	49.135	0.18488	-0.07882	6.0468	27.814	5.4938	31.979
94.336	43.194	0.51528	0.86244	4.5301	23.188	6.3755	45.401
131.13	46.649	0.33459	0.5666	2.8871	21.378	8.2073	71.574
115.1	48.974	0.18171	-0.055091	2.5117	16.36	9.0767	98.378
131.3	47.907	-0.0039517	-0.077171	6.439	33.312	5.4325	29.397
100.74	42.556	0.26921	0.56419	2.0251	15.702	9.8492	113.15
97.234	46.536	0.55862	0.38443	2.01	13.634	10.022	132.13
110.53	50.349	0.29723	-0.034615	1.8378	11.313	12.355	225.06
131.68	49.262	0.15039	-0.27477	2.5836	19.799	8.1631	69.78
130.3	43.725	0.2393	0.77389	3.3278	21.939	7.6336	63.688
100.92	50.272	0.67476	0.37549	1.3127	14.089	12.473	170.32
140.07	52.89	-0.054404	-0.28024	2.9448	18.163	8.1171	77.456
109.52	55.512	-0.035382	-0.38574	2.0293	16.259	10.237	117.97
117.35	46.744	0.077633	0.24593	3.2609	19.963	7.8976	72.271
116.12	49.983	0.088896	-0.037393	2.3888	20.257	9.3843	93.542
104.79	38.678	0.23876	1.2436	1.6564	14.311	11.447	153.01
96.203	45.112	0.77396	1.4358	2.3462	14.867	9.469	112.14
155.52	45.636	-0.25042	0.39209	23.291	59.901	2.3011	3.5701
42.578	46.638	2.8416	7.8328	12.972	38.499	3.7997	14.991
60.633	47.565	2.4013	5.8583	93.587	89.542	0.38389	-1.319
65.227	35.697	2.2919	10.118	15.515	48.872	3.1854	9.164
125.23	37.327	-0.17109	1.7595	0.59532	10.086	19.641	424.77
137.67	52.638	-0.0067413	-0.48395	1.9156	15.442	9.6859	108.76
72.32	37.219	0.88501	3.0601	2.4875	15.332	8.5151	92.901
169.54	57.061	-1.0826	0.62495	127.64	94.411	-0.27618	-1.5785
142.36	49.667	-0.056779	-0.091046	2.9574	16.585	8.5408	92.476
106.19	32	0.87643	3.4292	1.4858	11.682	12.58	214.62
41.211	31.947	3.8875	19.898	88.334	78.911	0.58846	-0.80727
89.914	39.339	0.55759	1.5239	1.3278	15.193	13.048	183.01
8.2266	32.558	5.8965	35.287	184.53	62.915	-1.0193	0.17696
107.54	86.951	-0.0089275	-1.6767	211.95	54.01	-2.5568	5.7685
168.27	39.966	-0.62749	1.6409	2.0861	13.542	10.789	153.02
117.91	50.384	0.59023	0.37317	1.1856	12.322	13.384	211.46
98.367	50.306	0.40915	0.073141	0.84281	11.236	16.36	301.28
79.813	38.171	0.77143	2.2356	5.3127	27.876	5.6234	32.606
78.289	36.396	0.83202	3.1265	1.4038	11.305	13.633	246.74
141.63	48.542	-0.04985	0.17309	6.3913	28.451	5.1691	28.189
128.27	46.327	-0.060034	-0.13994	152.96	74.579	-1.1702	0.038817
108.53	50.355	0.46778	0.45805	2.2801	16.378	8.9636	94.289
104.51	50.274	0.26841	-0.16922	1.7299	17.058	11.707	147.03
100.65	34.791	0.61333	2.1788	3.4925	25.763	7.7303	60.327
147.55	54.578	-0.13118	-0.27021	3.5811	19.269	6.8615	55.621
137.73	43.603	0.12516	0.33191	2.9574	16.828	8.1439	83.319
104.47	49.467	0.32824	-0.094803	2.0268	15.993	10.004	115.1
110.52	48.994	0.12098	-0.217	1.4239	15.794	12.333	159.82
126.52	45.009	0.12508	0.2401	1.7651	15.934	12.02	163.45
120.42	47.229	0.2033	0.18634	1.6087	14.963	12.233	168.9
