1.468e+08	10.088	56.804	32.966
1.468e+08	10.088	56.804	32.666
1.468e+08	10.088	56.804	32.861
1.468e+08	10.087	56.805	33.877
1.468e+08	10.086	56.806	32.324
1.468e+08	10.078	56.803	32.642
1.2164e+08	9.5685	57.052	1.9468
1.2164e+08	9.5693	57.054	2.2498
1.2164e+08	9.5679	57.054	2.5522
1.4995e+08	9.4459	56.62	16.827
1.4995e+08	9.446	56.62	15.967
1.4995e+08	9.4461	56.62	15.153
1.4995e+08	9.4462	56.62	14.915
1.4995e+08	9.4463	56.62	14.471
1.4995e+08	9.4463	56.62	14.203
1.4995e+08	9.4463	56.62	14.288
1.4995e+08	9.4463	56.62	13.74
1.4995e+08	9.4421	56.617	29.138
1.4995e+08	9.4419	56.618	28.795
1.4995e+08	9.4419	56.618	28.084
1.4995e+08	9.4418	56.618	27.777
1.4995e+08	9.4417	56.618	27.59
1.4995e+08	9.4413	56.619	26.591
1.4995e+08	9.4393	56.619	18.113
1.4995e+08	9.4379	56.619	11.146
1.4995e+08	9.4377	56.62	10.133
1.4995e+08	9.4376	56.62	10.177
9.0178e+07	9.9781	57.03	33.227
9.0178e+07	9.9777	57.03	32.915
9.0178e+07	9.9771	57.03	33.307
9.0178e+07	9.977	57.03	33.313
9.0178e+07	9.9769	57.03	33.084
9.0178e+07	9.9753	57.03	34.527
9.0178e+07	9.9745	57.031	34.866
9.0178e+07	9.9738	57.031	35.511
9.0178e+07	9.9733	57.031	35.842
9.0178e+07	9.9794	57.03	34.184
9.0178e+07	9.9796	57.03	34.244
9.0178e+07	9.9812	57.03	35.975
9.0178e+07	9.9872	57.03	41.077
9.0178e+07	9.9881	57.03	40.772
9.0178e+07	9.9893	57.03	40.876
9.0178e+07	9.9895	57.03	40.82
9.0178e+07	9.9902	57.03	40.761
9.0178e+07	9.9917	57.03	39.708
9.0178e+07	9.9925	57.029	38.652
9.0178e+07	9.9932	57.029	37.523
9.0178e+07	9.9943	57.029	34.455
9.0178e+07	9.9951	57.029	31.766
9.0178e+07	9.996	57.029	28.784
9.0178e+07	9.9969	57.028	25.631
9.0178e+07	9.9973	57.028	23.757
9.0178e+07	9.9991	57.028	17.703
9.0178e+07	10.003	57.026	8.7417
9.0178e+07	10.004	57.026	7.0471
9.0178e+07	10.007	57.025	5.0272
9.0178e+07	9.9543	57.034	22.229
9.0178e+07	9.9542	57.034	22.094
1.2164e+08	9.5954	57.086	1.7718
1.2164e+08	9.5928	57.085	2.2014
1.2164e+08	9.5911	57.084	2.3135
1.2181e+08	10.238	57.284	36.643
1.2181e+08	10.238	57.283	36.754
1.2181e+08	10.239	57.282	35.277
1.2181e+08	10.239	57.281	36.259
1.5309e+08	10.225	57.51	24.84
1.5309e+08	10.225	57.509	26.586
1.5309e+08	10.224	57.508	27.215
1.5309e+08	10.165	57.522	23.22
1.5309e+08	10.164	57.523	23.371
1.5309e+08	10.164	57.524	22.152
1.5309e+08	10.164	57.524	21.43
1.5309e+08	10.164	57.524	21.295
1.5309e+08	10.164	57.525	21.134
1.5309e+08	10.164	57.525	21.241
1.5309e+08	10.165	57.525	21.166
1.5309e+08	10.165	57.526	21.086
1.5309e+08	10.165	57.526	21.442
1.5309e+08	10.165	57.526	21.463
1.5309e+08	10.165	57.526	21.903
1.5309e+08	10.165	57.527	22.344
1.5309e+08	10.165	57.527	22.592
1.5309e+08	10.165	57.527	22.784
1.5309e+08	10.164	57.526	22.664
1.5309e+08	10.169	57.517	26.664
1.5309e+08	10.167	57.517	26.312
1.5309e+08	10.167	57.517	26.227
1.5309e+08	10.167	57.516	26.074
1.5309e+08	10.168	57.516	26.201
1.5309e+08	10.169	57.515	26.719
1.5309e+08	10.169	57.515	27.014
1.5309e+08	10.17	57.515	27.036
1.5309e+08	10.17	57.515	26.723
1.5309e+08	10.185	57.526	16.497
1.5309e+08	10.177	57.52	23.117
1.5309e+08	10.178	57.52	23.153
1.5309e+08	10.186	57.525	21.646
1.5309e+08	10.186	57.525	21.319
1.5309e+08	10.181	57.523	21.727
1.5309e+08	10.181	57.523	21.633
1.5309e+08	10.181	57.523	21.522
1.5309e+08	10.181	57.523	21.616
1.5309e+08	10.235	57.539	21.551
1.5309e+08	10.212	57.53	22.497
1.5309e+08	10.211	57.53	21.561
1.5309e+08	10.227	57.547	19.863
1.5309e+08	10.223	57.547	19.325
1.5309e+08	10.223	57.548	18.489
1.2181e+08	10.215	57.294	57.871
1.2181e+08	10.216	57.294	59.865
1.2181e+08	10.219	57.294	63.53
1.2181e+08	10.221	57.294	67.224
1.2181e+08	10.223	57.294	68.606
1.2181e+08	10.223	57.294	68.931
1.2181e+08	10.224	57.294	70.371
1.2181e+08	10.224	57.294	70.859
1.2181e+08	10.225	57.295	69.609
1.2181e+08	10.225	57.295	65.837
1.2181e+08	10.226	57.295	62.736
1.2181e+08	10.227	57.295	61.101
1.2181e+08	10.227	57.295	61.124
1.2181e+08	10.227	57.295	60.594
1.2181e+08	10.228	57.296	55.807
1.2181e+08	10.229	57.297	55.271
1.2181e+08	10.229	57.297	56.511
1.2181e+08	10.228	57.299	65.29
1.2181e+08	10.228	57.299	67.546
1.5309e+08	10.156	57.517	25.662
1.5309e+08	10.156	57.518	25.674
1.5309e+08	10.23	57.541	21.05
1.5309e+08	10.23	57.541	20.127
1.5309e+08	10.23	57.541	19.871
1.5309e+08	10.23	57.541	19.233
1.5309e+08	10.23	57.541	18.638
1.5309e+08	10.23	57.54	18.321
1.5309e+08	10.229	57.54	19.185
1.5309e+08	10.229	57.54	20.283
1.5309e+08	10.229	57.54	20.627
1.5309e+08	10.229	57.539	21.214
1.5309e+08	10.229	57.539	21.131
1.5309e+08	10.229	57.539	21.006
1.2181e+08	10.276	57.31	45.353
1.2181e+08	10.276	57.31	46.348
1.2181e+08	10.276	57.309	46.414
1.2181e+08	10.276	57.309	45.998
1.2181e+08	10.275	57.309	45.988
1.2181e+08	10.275	57.309	45.521
1.2181e+08	10.274	57.309	44.085
1.2181e+08	10.274	57.308	42.15
1.2181e+08	10.274	57.308	40.506
1.2181e+08	10.272	57.308	36.453
1.2181e+08	10.272	57.308	36.069
1.2181e+08	10.272	57.307	35.705
1.2181e+08	10.272	57.306	36.914
1.2181e+08	10.272	57.306	36.439
1.2181e+08	10.272	57.305	37.302
1.2181e+08	10.272	57.305	36.229
1.2181e+08	10.271	57.305	34.555
1.2181e+08	10.271	57.305	33.555
1.2181e+08	10.271	57.305	32.907
1.2181e+08	10.271	57.304	31.01
1.2181e+08	10.271	57.304	30.697
1.2181e+08	10.271	57.304	29.58
1.2181e+08	10.269	57.304	20.787
1.2181e+08	10.269	57.304	19.912
1.2181e+08	10.269	57.304	18.559
1.2181e+08	10.269	57.303	18.386
1.2181e+08	10.27	57.303	19.597
1.2181e+08	10.27	57.303	19.307
1.4575e+08	9.7291	56.995	31.531
1.4575e+08	9.7273	56.995	30.611
1.4575e+08	9.7254	56.995	27.612
1.4575e+08	9.7236	56.995	26.028
1.4575e+08	9.7233	56.995	25.812
1.4575e+08	9.7231	56.995	25.515
1.4575e+08	9.7224	56.995	22.893
1.4575e+08	9.7219	56.995	22.73
1.4575e+08	9.7212	56.995	21.64
1.4575e+08	9.7234	57.009	6.6844
1.4575e+08	9.7196	57.009	6.6961
1.4575e+08	9.7178	57.009	8.5147
1.4575e+08	9.7168	57.008	8.9921
1.4575e+08	9.7167	57.009	8.2313
1.4575e+08	9.7163	57.009	7.0507
1.4575e+08	9.6732	57.007	1.9962
1.4575e+08	9.6725	57.006	1.7252
1.4575e+08	9.6718	57.005	1.4945
1.4575e+08	9.6715	57.005	1.5538
1.4575e+08	9.6714	57.005	1.5714
1.4575e+08	9.6714	57.005	1.65
1.4575e+08	9.6714	57.004	1.9575
1.4575e+08	9.6715	57.004	2.2505
1.4575e+08	9.6716	57.004	2.2718
1.4575e+08	9.6717	57.004	2.0264
1.4575e+08	9.6742	57.003	1.9936
1.4575e+08	9.6744	57.003	2.2034
1.4575e+08	9.6773	57.002	2.8373
1.5309e+08	10.207	57.54	18.494
1.5309e+08	10.207	57.54	18.594
1.5309e+08	10.208	57.522	21.371
1.4575e+08	9.7197	57.003	18.683
1.4575e+08	9.7153	57.003	26.855
1.5309e+08	10.21	57.522	24.946
1.4575e+08	9.7125	57.007	15.901
1.4575e+08	9.712	57.007	13.003
1.4575e+08	9.7115	57.008	8.5367
1.4575e+08	9.677	57.021	2.2484
1.5309e+08	10.184	57.508	28.345
1.5309e+08	10.184	57.508	28.442
1.5309e+08	10.183	57.508	28.189
1.5309e+08	10.182	57.509	28.542
1.5309e+08	10.182	57.509	28.472
1.5309e+08	10.181	57.509	28.291
1.5309e+08	10.181	57.509	27.82
1.4575e+08	9.6739	57.014	1.5104
1.4575e+08	9.6738	57.014	1.2402
1.4575e+08	9.6738	57.013	1.6869
1.4575e+08	9.6739	57.013	1.5585
1.4575e+08	9.6742	57.013	1.2527
1.4575e+08	9.6767	57.013	1.7633
1.4575e+08	9.6813	57.012	2.508
1.4575e+08	9.6826	57.034	1.6329
1.4575e+08	9.6827	57.034	2.1018
1.4575e+08	9.6827	57.033	1.8981
1.4575e+08	9.683	57.033	2.0489
1.4575e+08	9.6832	57.033	2.0222
1.4575e+08	9.6841	57.032	2.3028
1.4575e+08	9.6854	57.03	3.076
1.4575e+08	9.6855	57.03	3.8723
1.4575e+08	9.6854	57.03	4.5601
1.4575e+08	9.6846	57.03	4.4113
1.4575e+08	9.6837	57.029	4.6161
1.4575e+08	9.6832	57.029	4.679
1.4575e+08	9.6829	57.029	5.8537
1.4575e+08	9.6831	57.029	6.7159
1.0416e+08	9.2697	56.857	19.658
1.0416e+08	9.2696	56.857	19.943
1.0416e+08	9.2694	56.857	19.697
1.4575e+08	9.6847	57.012	3.2762
1.4575e+08	9.6883	57.011	3.7548
1.4575e+08	9.6915	57.011	3.6506
1.4575e+08	9.6918	57.011	3.8756
1.4575e+08	9.692	57.011	3.9906
1.4575e+08	9.6939	57.01	3.8385
1.4575e+08	9.6957	57.009	4.3548
1.4575e+08	9.6971	57.008	4.1264
1.4575e+08	9.699	57.007	4.6573
1.4575e+08	9.6995	57.007	4.9145
1.4575e+08	9.6999	57.007	5.3752
1.4575e+08	9.7001	57.007	6.3134
1.4575e+08	9.7003	57.007	6.2109
1.4575e+08	9.7004	57.006	6.1944
1.4575e+08	9.7006	57.006	6.4133
1.468e+08	10.085	56.807	33.365
1.468e+08	10.085	56.807	32.522
1.468e+08	10.085	56.807	30.569
1.468e+08	10.086	56.806	30.356
1.468e+08	10.086	56.807	31.811
1.468e+08	10.086	56.807	31.251
1.468e+08	10.079	56.798	30.583
1.468e+08	10.079	56.798	30.341
1.468e+08	10.079	56.798	30.611
1.468e+08	10.079	56.797	30.221
1.468e+08	10.078	56.797	30.015
1.468e+08	10.078	56.797	30.054
1.468e+08	10.078	56.797	30.155
1.468e+08	10.078	56.797	30.227
1.468e+08	10.078	56.797	29.29
1.468e+08	10.078	56.797	28.449
1.468e+08	10.078	56.797	27.954
1.468e+08	10.078	56.796	27.802
1.468e+08	10.078	56.796	27.848
1.468e+08	10.078	56.796	27.692
1.468e+08	10.078	56.796	27.456
1.468e+08	10.078	56.796	27.798
1.468e+08	10.078	56.796	28.287
1.468e+08	10.079	56.798	30.346
1.468e+08	10.079	56.798	30.546
1.468e+08	10.079	56.798	30.011
1.468e+08	10.079	56.798	30.084
1.468e+08	10.079	56.798	29.856
1.468e+08	10.079	56.798	29.924
1.468e+08	10.079	56.798	29.736
1.468e+08	10.079	56.798	29.435
1.468e+08	10.079	56.798	29.313
1.468e+08	10.079	56.798	29.158
1.468e+08	10.079	56.799	29.185
1.468e+08	10.079	56.799	29.138
1.468e+08	10.079	56.799	29.036
1.468e+08	10.079	56.799	28.751
1.468e+08	10.079	56.799	28.611
1.468e+08	10.079	56.799	28.363
1.468e+08	10.079	56.799	28.452
1.468e+08	10.079	56.799	28.017
1.468e+08	10.079	56.799	27.792
1.468e+08	10.079	56.799	27.508
1.468e+08	10.079	56.799	27.72
1.468e+08	10.079	56.799	27.693
1.468e+08	10.08	56.799	28.12
1.468e+08	10.08	56.8	28.327
1.468e+08	10.08	56.8	29.042
1.468e+08	10.081	56.8	30.071
7.5873e+07	10.157	57.212	36.973
2.569e+07	8.6901	56.608	2.2535
2.569e+07	8.6924	56.608	5.8373
2.569e+07	8.6944	56.608	6.992
2.569e+07	8.696	56.607	7.2462
2.569e+07	8.6968	56.607	8.7732
2.569e+07	8.7314	56.601	27.962
2.569e+07	8.7316	56.601	28.743
2.569e+07	8.7318	56.602	28.468
2.569e+07	8.7319	56.602	27.743
2.569e+07	8.7319	56.603	27.39
2.569e+07	8.7321	56.604	27.127
2.569e+07	8.7326	56.605	27.761
2.569e+07	8.7327	56.606	27.167
2.569e+07	8.7327	56.612	21.94
2.569e+07	8.7329	56.614	20.874
2.569e+07	8.7333	56.615	17.968
2.569e+07	8.7335	56.616	16.22
2.569e+07	8.7341	56.618	14.537
2.569e+07	8.7343	56.618	13.283
2.569e+07	8.7346	56.618	12.629
2.569e+07	8.7542	56.639	1.6193
2.569e+07	8.7547	56.639	1.7156
2.569e+07	8.7557	56.638	2.7597
2.569e+07	8.7564	56.638	3.1359
1.0626e+08	10.307	57.503	51.5
1.0626e+08	10.307	57.502	50.652
1.0626e+08	10.31	57.501	60.034
1.0626e+08	10.312	57.501	56.32
1.0626e+08	10.312	57.501	55.922
1.0626e+08	10.313	57.501	56.514
1.0626e+08	10.314	57.5	53.233
1.0626e+08	10.315	57.5	51.707
1.0626e+08	10.315	57.5	50.688
1.0626e+08	10.315	57.499	49.465
1.2164e+08	9.6005	57.158	6.2127
1.2164e+08	9.6042	57.155	6.1798
1.2164e+08	9.6054	57.146	3.5722
1.2164e+08	9.6065	57.139	2.8416
1.2164e+08	9.6068	57.138	2.8713
1.2164e+08	9.6069	57.138	2.76
1.2164e+08	9.6072	57.138	3.0633
1.2164e+08	9.6135	57.149	4.4421
1.2164e+08	9.6027	57.141	2.6672
1.2164e+08	9.6055	57.141	2.8394
1.2164e+08	9.6058	57.141	2.8301
1.2164e+08	9.6057	57.141	2.7981
1.2164e+08	9.5872	57.154	5.0796
1.2164e+08	9.5868	57.154	5.5387
1.2164e+08	9.5865	57.154	6.167
1.2164e+08	9.5854	57.154	5.6283
1.2164e+08	9.5851	57.154	5.7957
1.2164e+08	9.5839	57.155	5.8849
1.2164e+08	9.5833	57.155	6.3084
1.2164e+08	9.5815	57.155	6.7647
1.2164e+08	9.5797	57.155	6.7579
1.2164e+08	9.615	57.147	4.211
1.2164e+08	9.6135	57.149	4.4535
1.2164e+08	9.6153	57.15	4.468
1.2164e+08	9.6153	57.15	4.3951
1.2164e+08	9.5955	57.146	3.2371
1.2164e+08	9.612	57.145	3.7375
1.2164e+08	9.6029	57.148	4.6865
1.3125e+08	8.8357	56.758	33.783
1.3125e+08	8.8357	56.758	33.17
1.3125e+08	8.8356	56.758	32.842
1.3125e+08	8.8354	56.758	32.663
1.3125e+08	8.8351	56.758	32.49
1.2583e+08	10.012	56.656	24.201
1.2583e+08	10.012	56.656	23.039
1.2583e+08	10.012	56.656	21.98
1.2583e+08	10.012	56.656	21.25
1.2583e+08	10.012	56.656	20.281
1.2583e+08	10.012	56.656	19.032
1.2583e+08	10.012	56.656	17.548
1.2583e+08	10.012	56.656	17.249
1.2583e+08	10.012	56.656	16.977
1.2583e+08	10.012	56.656	16.738
1.2583e+08	10.012	56.656	16.828
1.2583e+08	9.9695	56.601	54.378
1.2583e+08	9.9696	56.601	54.252
1.2583e+08	9.97	56.6	54.583
1.2583e+08	9.9704	56.601	56.644
1.2583e+08	9.9704	56.6	56.058
1.2583e+08	9.9708	56.6	54.555
1.2583e+08	9.9711	56.6	53.901
1.2583e+08	9.9719	56.6	53.798
1.2583e+08	9.9725	56.6	53.736
1.2583e+08	9.9728	56.6	54.374
1.2583e+08	9.9802	56.608	55.222
1.2583e+08	9.9794	56.608	55.076
1.2583e+08	9.9784	56.608	54.064
1.2583e+08	9.9773	56.608	53.195
1.2583e+08	9.9763	56.607	53.515
1.2583e+08	9.9758	56.607	54.141
1.2583e+08	9.9742	56.607	56.511
1.2583e+08	9.9729	56.606	59.232
1.2583e+08	9.9726	56.606	57.988
1.2583e+08	10.012	56.655	24.78
1.2583e+08	10.012	56.655	25.68
1.2583e+08	10.012	56.655	25.59
1.2583e+08	10.013	56.655	25.557
1.2583e+08	10.014	56.655	28.657
1.2583e+08	9.967	56.611	47.27
1.2583e+08	9.9676	56.609	41.49
1.2583e+08	9.9672	56.607	43.287
1.2583e+08	9.9673	56.606	51.369
1.2583e+08	9.9674	56.606	51.785
1.2583e+08	9.9677	56.606	52.545
1.2583e+08	9.9691	56.606	55.853
1.2583e+08	9.9697	56.606	56.287
1.2583e+08	9.9714	56.606	56.592
1.2583e+08	9.9724	56.606	57.584
1.2583e+08	10.009	56.604	48.438
1.2583e+08	10.022	56.61	85.162
1.2583e+08	10.023	56.61	83.276
1.2583e+08	10.025	56.609	82.022
1.2583e+08	10.026	56.609	82.16
1.2583e+08	10.027	56.609	79.581
1.2583e+08	10.028	56.608	79.165
1.2583e+08	10.029	56.608	77.763
1.2583e+08	10.029	56.608	74.18
1.2583e+08	10.03	56.608	70.167
1.2583e+08	9.9654	56.602	55.026
1.2583e+08	9.9704	56.601	56.405
1.2583e+08	9.9706	56.601	58.725
1.2583e+08	9.9706	56.601	59.702
1.2583e+08	9.9707	56.602	60.451
1.2583e+08	9.9713	56.603	59.885
1.2583e+08	10.012	56.655	17.96
1.2583e+08	10.011	56.655	19.204
1.2583e+08	10.011	56.655	20.069
1.2583e+08	10.01	56.655	20.926
1.2583e+08	10.009	56.655	21.176
1.2583e+08	10.009	56.654	20.15
1.2583e+08	10.008	56.654	17.738
1.2583e+08	10.008	56.654	14.921
1.2583e+08	10.007	56.654	13.217
1.2583e+08	10.007	56.653	9.6183
1.2583e+08	10.007	56.653	10.068
1.2583e+08	10.006	56.652	11.36
1.2583e+08	10.007	56.652	14.045
1.2583e+08	10.007	56.651	29.143
1.2583e+08	10.008	56.651	30.26
1.2583e+08	10.008	56.651	31.028
1.2583e+08	10.008	56.65	32.219
1.2583e+08	10.008	56.65	34.765
1.2583e+08	10.007	56.65	36.538
1.2583e+08	10.007	56.649	38.72
1.2583e+08	10.006	56.649	41.811
1.2583e+08	10.006	56.648	44.146
1.2583e+08	10.006	56.648	48.517
1.2583e+08	10.006	56.648	50.626
1.2583e+08	10.006	56.647	53.498
1.2583e+08	10.007	56.647	54.633
1.2583e+08	10.007	56.647	56.189
1.2583e+08	10.008	56.647	58.063
1.2583e+08	10.008	56.646	58.92
1.2583e+08	10.008	56.646	61.368
1.2583e+08	10.015	56.61	77.24
1.2583e+08	10.015	56.61	77.941
1.2583e+08	10.015	56.61	78.007
1.2583e+08	10.015	56.61	76.943
1.2583e+08	10.015	56.61	76.733
1.2583e+08	10.021	56.61	85.64
1.2583e+08	10.021	56.61	85.591
1.2583e+08	10.022	56.61	84.734
1.2583e+08	10.022	56.61	84.974
